,userID,bookmarkID,tagID,timestamp
2760,319,762,1145,1286373432000
2761,319,764,533,1286301130000
2762,319,764,1144,1286301130000
2763,319,765,1150,1286300696000
2764,319,766,102,1286287464000
2765,319,766,1152,1286287464000
2766,319,766,1165,1286287464000
2767,319,767,1145,1286277005000
2768,319,768,371,1286228134000
2769,319,768,1143,1286228134000
2770,319,768,1144,1286228134000
2771,319,771,1144,1286226006000
2772,319,771,1152,1286226006000
2773,319,771,1165,1286226006000
2774,319,772,1149,1286216254000
2775,319,774,371,1286196509000
2776,319,774,1152,1286196509000
2777,319,774,1162,1286196509000
2778,319,774,1166,1286196509000
2779,319,775,1152,1286195082000
2780,319,775,1162,1286195082000
2781,319,777,1145,1286063111000
2782,319,777,1146,1286063111000
2783,319,779,1149,1285887299000
2784,319,780,1145,1285865113000
2785,319,781,1145,1285854172000
2786,319,783,1145,1285846770000
2787,319,784,1145,1285808690000
2788,319,785,2,1285691358000
2789,319,785,1152,1285691358000
2790,319,787,1144,1285336249000
2791,319,787,1152,1285336249000
2792,319,787,1162,1285336249000
2793,319,788,940,1285336153000
2794,319,788,1144,1285336153000
2795,319,790,1144,1285263496000
2796,319,790,1152,1285263496000
2797,319,790,1167,1285263496000
2798,319,791,1164,1285075683000
2799,319,793,1146,1285066134000
2800,319,793,1168,1285066134000
2801,319,796,1144,1284992836000
2802,319,796,1170,1284992836000
2803,319,799,371,1284641083000
2804,319,799,1144,1284641083000
2805,319,799,1161,1284641083000
2806,319,801,71,1284551672000
2807,319,801,1144,1284551672000
2808,319,802,1144,1284394165000
2809,319,802,1152,1284394165000
2810,319,802,1162,1284394165000
2811,336,803,36,1289303133000
2812,336,803,174,1289303133000
2813,336,803,272,1289303133000
2814,336,803,1173,1289303133000
2815,336,803,1174,1289303133000
2816,336,804,290,1289303022000
2817,336,804,1175,1289303022000
2818,336,804,1176,1289303022000
2819,336,804,1177,1289303022000
2820,336,804,1178,1289303022000
2821,336,805,36,1288111316000
2822,336,805,68,1288111316000
2823,336,805,242,1288111316000
2824,336,805,447,1288111316000
2825,336,805,1179,1288111316000
2826,336,805,1180,1288111316000
2827,336,806,203,1287986648000
2828,336,806,429,1287986648000
2829,336,806,1011,1287986648000
2830,336,806,1181,1287986648000
2831,336,807,52,1287554620000
2832,336,807,395,1287554620000
2833,336,807,434,1287554620000
2834,336,807,1182,1287554620000
2835,336,807,1183,1287554620000
2836,336,807,1184,1287554620000
2837,336,807,1185,1287554620000
2838,336,807,1186,1287554620000
2839,336,808,179,1287395642000
2840,336,808,206,1287395642000
2841,336,808,272,1287395642000
2842,336,808,1171,1287395642000
2843,336,808,1180,1287395642000
2844,336,808,1187,1287395642000
2845,336,809,674,1286891909000
2846,336,809,685,1286891909000
2847,336,809,1188,1286891909000
2848,336,809,1189,1286891909000
2849,336,809,1190,1286891909000
2850,336,809,1191,1286891909000
2851,336,809,1192,1286891909000
2852,336,810,272,1286536305000
2853,336,810,1188,1286536305000
2854,336,810,1193,1286536305000
2855,336,810,1194,1286536305000
2856,336,810,1195,1286536305000
2857,336,810,1196,1286536305000
2858,336,810,1197,1286536305000
2859,336,811,68,1286345980000
2860,336,811,1174,1286345980000
2861,336,811,1198,1286345980000
2862,336,811,1199,1286345980000
2863,336,811,1200,1286345980000
2864,336,813,223,1285834548000
2865,336,813,538,1285834548000
2866,336,813,1206,1285834548000
2867,336,813,1207,1285834548000
2868,336,813,1208,1285834548000
2869,336,813,1209,1285834548000
2870,336,813,1210,1285834548000
2871,336,817,235,1285163617000
2872,336,817,447,1285163617000
2873,336,817,1174,1285163617000
2874,336,817,1217,1285163617000
2875,336,819,400,1283773956000
2876,336,819,447,1283773956000
2877,336,819,529,1283773956000
2878,336,819,1084,1283773956000
2879,336,819,1219,1283773956000
2880,336,820,200,1281080665000
2881,336,820,305,1281080665000
2882,336,820,664,1281080665000
2883,336,820,675,1281080665000
2884,336,820,1190,1281080665000
2885,336,820,1220,1281080665000
2886,336,820,1221,1281080665000
2887,336,820,1222,1281080665000
2888,336,820,1223,1281080665000
2889,336,820,1224,1281080665000
2890,336,821,460,1280866985000
2891,336,821,486,1280866985000
2892,336,821,487,1280866985000
2893,336,821,529,1280866985000
2894,336,821,1225,1280866985000
2895,336,822,1226,1277015240000
2896,336,822,1227,1277015240000
2897,336,822,1228,1277015240000
2898,336,822,1229,1277015240000
2899,336,824,298,1276890996000
2900,336,824,1208,1276890996000
2901,336,824,1227,1276890996000
2902,336,824,1230,1276890996000
2903,336,829,220,1275388734000
2904,336,829,457,1275388734000
2905,336,829,778,1275388734000
2906,336,829,1171,1275388734000
2907,336,829,1237,1275388734000
2908,336,829,1238,1275388734000
2909,336,831,220,1275386505000
2910,336,831,447,1275386505000
2911,336,831,1171,1275386505000
2912,336,831,1242,1275386505000
2913,336,832,220,1275332467000
2914,336,832,685,1275332467000
2915,336,832,1196,1275332467000
2916,336,832,1243,1275332467000
2917,336,832,1244,1275332467000
2918,336,833,685,1275331198000
2919,336,833,1192,1275331198000
2920,336,833,1244,1275331198000
2921,336,834,683,1275330933000
2922,336,834,685,1275330933000
2923,336,834,1192,1275330933000
2924,336,834,1243,1275330933000
2925,336,834,1244,1275330933000
2926,336,835,36,1274962242000
2927,336,835,242,1274962242000
2928,336,835,298,1274962242000
2929,336,835,1245,1274962242000
2930,336,835,1246,1274962242000
2931,336,835,1247,1274962242000
2932,336,835,1248,1274962242000
2933,336,836,211,1274878890000
2934,336,836,1249,1274878890000
2935,336,836,1250,1274878890000
2936,336,836,1251,1274878890000
2937,336,836,1252,1274878890000
2938,336,838,36,1274761882000
2939,336,838,174,1274761882000
2940,336,838,542,1274761882000
2941,336,838,689,1274761882000
2942,336,838,1174,1274761882000
2943,336,838,1254,1274761882000
2944,336,838,1255,1274761882000
2945,336,838,1256,1274761882000
2946,336,839,36,1274761792000
2947,336,839,174,1274761792000
2948,336,839,1174,1274761792000
2949,336,839,1254,1274761792000
2950,336,840,685,1274620782000
2951,336,840,1191,1274620782000
2952,336,840,1207,1274620782000
2953,336,840,1244,1274620782000
2954,336,840,1251,1274620782000
2955,336,840,1257,1274620782000
2956,336,841,221,1274441953000
2957,336,841,460,1274441953000
2958,336,841,1159,1274441953000
2959,336,841,1258,1274441953000
2960,336,842,94,1274425628000
2961,336,842,164,1274425628000
2962,336,842,283,1274425628000
2963,336,842,905,1274425628000
2964,336,842,1259,1274425628000
2965,336,842,1260,1274425628000
2966,336,842,1261,1274425628000
2967,336,843,122,1274361333000
2968,336,843,156,1274361333000
2969,336,843,382,1274361333000
2970,336,843,950,1274361333000
2971,336,843,1193,1274361333000
2972,336,843,1262,1274361333000
2973,336,843,1263,1274361333000
2974,336,843,1264,1274361333000
2975,336,844,841,1273673682000
2976,336,844,1265,1273673682000
2977,336,844,1266,1273673682000
2978,336,844,1267,1273673682000
2979,336,845,36,1271915899000
2980,336,845,82,1271915899000
2981,336,845,83,1271915899000
2982,336,845,195,1271915899000
2983,336,845,417,1271915899000
2984,336,845,1180,1271915899000
2985,336,849,36,1271269758000
2986,336,849,325,1271269758000
2987,336,849,1006,1271269758000
2988,336,849,1207,1271269758000
2989,336,849,1273,1271269758000
2990,336,849,1274,1271269758000
2991,336,849,1275,1271269758000
2992,336,851,841,1271223990000
2993,336,851,1197,1271223990000
2994,336,851,1278,1271223990000
2995,336,851,1279,1271223990000
2996,336,852,97,1270811860000
2997,336,852,371,1270811860000
2998,336,852,1280,1270811860000
2999,336,852,1281,1270811860000
3000,336,853,179,1270731740000
3001,336,853,501,1270731740000
3002,336,853,1175,1270731740000
3003,336,853,1193,1270731740000
3004,336,853,1282,1270731740000
3005,336,853,1283,1270731740000
3006,336,855,36,1270724753000
3007,336,855,66,1270724753000
3008,336,855,78,1270724753000
3009,336,855,1090,1270724753000
3010,336,855,1284,1270724753000
3011,336,856,1006,1270541601000
3012,336,856,1175,1270541601000
3013,336,856,1196,1270541601000
3014,336,856,1285,1270541601000
3015,336,857,16,1270541306000
3016,336,857,371,1270541306000
3017,336,857,1006,1270541306000
3018,336,857,1175,1270541306000
3019,336,857,1180,1270541306000
3020,336,857,1286,1270541306000
3021,336,857,1287,1270541306000
3022,336,859,16,1270123451000
3023,336,859,182,1270123451000
3024,336,859,241,1270123451000
3025,336,859,371,1270123451000
3026,336,859,1175,1270123451000
3027,336,859,1287,1270123451000
3028,336,860,16,1270121389000
3029,336,860,1175,1270121389000
3030,336,860,1290,1270121389000
3031,336,861,674,1270103350000
3032,336,861,1175,1270103350000
3033,336,861,1248,1270103350000
3034,336,861,1253,1270103350000
3035,336,861,1291,1270103350000
3036,336,862,371,1270101503000
3037,336,862,1171,1270101503000
3038,336,862,1175,1270101503000
3039,336,862,1253,1270101503000
3040,336,862,1280,1270101503000
3041,336,862,1287,1270101503000
3042,336,863,841,1270045524000
3043,336,863,1135,1270045524000
3044,336,863,1232,1270045524000
3045,336,863,1279,1270045524000
3046,336,863,1292,1270045524000
3047,336,864,620,1269918079000
3048,336,864,1279,1269918079000
3049,336,864,1293,1269918079000
3050,336,864,1294,1269918079000
3051,336,865,1192,1269808706000
3052,336,865,1279,1269808706000
3053,336,865,1295,1269808706000
3054,336,866,228,1269789877000
3055,336,866,1073,1269789877000
3056,336,866,1193,1269789877000
3057,336,866,1296,1269789877000
3058,336,866,1297,1269789877000
3059,336,866,1298,1269789877000
3060,336,866,1299,1269789877000
3061,336,867,691,1269691558000
3062,336,867,1267,1269691558000
3063,336,867,1300,1269691558000
3064,336,867,1301,1269691558000
3065,336,868,460,1269628077000
3066,336,868,547,1269628077000
3067,336,868,1189,1269628077000
3068,336,868,1244,1269628077000
3069,336,868,1302,1269628077000
3070,336,870,675,1269501738000
3071,336,870,841,1269501738000
3072,336,870,1232,1269501738000
3073,336,870,1267,1269501738000
3074,336,870,1304,1269501738000
3075,336,871,503,1269501281000
3076,336,871,841,1269501281000
3077,336,871,1232,1269501281000
3078,336,871,1266,1269501281000
3079,336,871,1267,1269501281000
3080,336,871,1301,1269501281000
3081,336,871,1305,1269501281000
3082,336,876,1006,1268949717000
3083,336,876,1286,1268949717000
3084,336,876,1312,1268949717000
3085,336,876,1313,1268949717000
3086,336,876,1314,1268949717000
3087,336,876,1315,1268949717000
3088,336,878,460,1268897815000
3089,336,878,738,1268897815000
3090,336,878,1196,1268897815000
3091,336,878,1279,1268897815000
3092,336,878,1305,1268897815000
3093,336,878,1318,1268897815000
3094,336,879,2,1268838430000
3095,336,879,211,1268838430000
3096,336,879,280,1268838430000
3097,336,879,685,1268838430000
3098,336,879,1196,1268838430000
3099,336,879,1207,1268838430000
3100,336,879,1319,1268838430000
3101,336,880,78,1268835259000
3102,336,880,199,1268835259000
3103,336,880,382,1268835259000
3104,336,880,400,1268835259000
3105,336,880,940,1268835259000
3106,336,880,1015,1268835259000
3107,336,880,1057,1268835259000
3108,336,880,1320,1268835259000
3109,336,880,1321,1268835259000
3110,336,881,36,1268830444000
3111,336,881,82,1268830444000
3112,336,881,89,1268830444000
3113,336,881,501,1268830444000
3114,336,881,685,1268830444000
3115,336,881,1322,1268830444000
3116,336,883,474,1268769388000
3117,336,883,1200,1268769388000
3118,336,883,1324,1268769388000
3119,336,883,1325,1268769388000
3120,336,886,16,1268512892000
3121,336,886,685,1268512892000
3122,336,886,793,1268512892000
3123,336,886,1006,1268512892000
3124,336,886,1331,1268512892000
3125,336,888,68,1268315759000
3126,336,888,841,1268315759000
3127,336,888,1333,1268315759000
3128,336,888,1334,1268315759000
3129,336,888,1335,1268315759000
3130,336,889,556,1268313317000
3131,336,889,674,1268313317000
3132,336,889,675,1268313317000
3133,336,889,837,1268313317000
3134,336,889,1196,1268313317000
3135,336,889,1266,1268313317000
3136,336,892,36,1268135924000
3137,336,892,156,1268135924000
3138,336,892,272,1268135924000
3139,336,892,1193,1268135924000
3140,336,892,1283,1268135924000
3141,336,892,1338,1268135924000
3142,336,893,841,1267913871000
3143,336,893,1196,1267913871000
3144,336,893,1267,1267913871000
3145,336,893,1279,1267913871000
3146,336,893,1305,1267913871000
3147,336,893,1318,1267913871000
3148,336,893,1339,1267913871000
3149,336,898,199,1267454779000
3150,336,898,272,1267454779000
3151,336,898,290,1267454779000
3152,336,898,400,1267454779000
3153,336,898,989,1267454779000
3154,336,898,1123,1267454779000
3155,336,898,1168,1267454779000
3156,336,898,1343,1267454779000
3157,336,898,1344,1267454779000
3158,336,900,272,1267344812000
3159,336,900,290,1267344812000
3160,336,900,1197,1267344812000
3161,336,900,1279,1267344812000
3162,336,900,1348,1267344812000
3163,336,900,1349,1267344812000
3164,336,901,1197,1267285438000
3165,336,901,1267,1267285438000
3166,336,901,1279,1267285438000
3167,336,901,1350,1267285438000
3168,372,903,1354,1289215989000
3169,372,904,1355,1289134488000
3170,372,904,1356,1289134488000
3171,372,904,1357,1289134488000
3172,372,905,1356,1289133742000
3173,372,905,1358,1289133742000
3174,372,906,1355,1289133420000
3175,372,906,1359,1289133420000
3176,372,907,1356,1289133227000
3177,372,908,1360,1289131713000
3178,372,909,1359,1289130731000
3179,372,911,1358,1289100573000
3180,372,912,1356,1288970623000
3181,372,912,1363,1288970623000
3182,372,912,1364,1288970623000
3183,372,913,1365,1288927014000
3184,372,913,1366,1288927014000
3185,372,914,1367,1288900871000
3186,372,915,1368,1288900824000
3187,372,916,1367,1288900683000
3188,372,916,1369,1288900683000
3189,372,918,1358,1288722413000
3190,372,919,462,1288661989000
3191,372,920,1371,1288661045000
3192,372,922,872,1288575324000
3193,372,923,1372,1288555357000
3194,372,923,1373,1288555357000
3195,372,924,1357,1288555199000
3196,372,924,1364,1288555199000
3197,372,925,1374,1288554756000
3198,372,925,1375,1288554756000
3199,372,927,1374,1288505516000
3200,372,927,1375,1288505516000
3201,372,928,1356,1288505239000
3202,372,929,1374,1288504649000
3203,372,930,1375,1288311790000
3204,372,931,1375,1288311663000
3205,372,933,1377,1288290995000
3206,372,933,1378,1288290995000
3207,372,935,1357,1288229407000
3208,372,935,1380,1288229407000
3209,372,935,1381,1288229407000
3210,372,936,1369,1288224817000
3211,372,936,1382,1288224817000
3212,372,937,1383,1288223446000
3213,372,939,1385,1288059600000
3214,372,940,1386,1288059284000
3215,372,940,1387,1288059284000
3216,372,941,1388,1288054643000
3217,372,941,1389,1288054643000
3218,372,942,1390,1288030057000
3219,372,944,1393,1287937110000
3220,372,944,1394,1287937110000
3221,372,946,1397,1287906463000
3222,372,946,1398,1287906463000
3223,372,946,1399,1287906463000
3224,372,946,1400,1287906463000
3225,372,946,1401,1287906463000
3226,372,947,1402,1287889008000
3227,372,947,1403,1287889008000
3228,372,948,1404,1287888481000
3229,372,948,1405,1287888481000
3230,372,950,1368,1287887864000
3231,372,950,1409,1287887864000
3232,372,950,1410,1287887864000
3233,372,951,1411,1287886304000
3234,372,951,1412,1287886304000
3235,372,953,1356,1287882300000
3236,372,953,1359,1287882300000
3237,372,953,1361,1287882300000
3238,372,953,1413,1287882300000
3239,372,954,1414,1287875534000
3240,372,956,1415,1287716713000
3241,372,956,1416,1287716713000
3242,372,957,1381,1287691363000
3243,372,957,1417,1287691363000
3244,372,958,1365,1287619599000
3245,372,958,1418,1287619599000
3246,372,959,872,1287619331000
3247,372,960,872,1287614168000
3248,372,963,872,1287550036000
3249,372,964,872,1287541906000
3250,372,964,1371,1287541906000
3251,372,965,1121,1287541315000
3252,372,965,1420,1287541315000
3253,372,965,1421,1287541315000
3254,372,965,1422,1287541315000
3255,372,966,1412,1287540301000
3256,372,966,1423,1287540301000
3257,372,967,1121,1287539933000
3258,372,968,1371,1287539855000
3259,372,968,1424,1287539855000
3260,372,969,872,1287539337000
3261,372,972,872,1287420731000
3262,372,974,872,1287403805000
3263,372,975,1427,1287403775000
3264,372,976,872,1287367102000
3265,372,977,1428,1287344671000
3266,372,978,1377,1287344512000
3267,372,978,1429,1287344512000
3268,372,978,1430,1287344512000
3269,372,979,1431,1287182731000
3270,372,980,1374,1287152433000
3271,372,982,886,1287110242000
3272,372,982,1374,1287110242000
3273,372,983,1423,1287109615000
3274,372,985,1373,1287108942000
3275,372,985,1432,1287108942000
3276,372,986,1423,1287108641000
3277,372,987,1388,1287098085000
3278,372,987,1433,1287098085000
3279,372,987,1434,1287098085000
3280,372,989,1436,1287097339000
3281,372,990,1437,1287097242000
3282,372,991,1360,1287097195000
3283,372,991,1433,1287097195000
3284,372,991,1434,1287097195000
3285,372,991,1438,1287097195000
3286,372,992,1439,1287052997000
3287,372,992,1440,1287052997000
3288,372,993,1441,1286989355000
3289,372,994,1442,1286989334000
3290,372,994,1443,1286989334000
3291,372,995,1444,1286986242000
3292,372,996,1445,1286985846000
3293,372,997,1446,1286985523000
3294,372,998,1444,1286985398000
3295,372,999,1447,1286984789000
3296,372,999,1448,1286984789000
3297,427,1003,2,1289197893000
3298,427,1003,620,1289197893000
3299,427,1003,793,1289197893000
3300,427,1003,1353,1289197893000
3301,427,1003,1453,1289197893000
3302,427,1003,1454,1289197893000
3303,427,1003,1455,1289197893000
3304,427,1004,414,1288948159000
3305,427,1004,1456,1288948159000
3306,427,1004,1457,1288948159000
3307,427,1004,1458,1288948159000
3308,427,1004,1459,1288948159000
3309,427,1004,1460,1288948159000
3310,427,1004,1461,1288948159000
3311,427,1005,275,1288729114000
3312,427,1005,292,1288729114000
3313,427,1005,1462,1288729114000
3314,427,1006,1462,1288191143000
3315,427,1006,1463,1288191143000
3316,427,1012,199,1287669965000
3317,427,1012,1174,1287669965000
3318,427,1012,1462,1287669965000
3319,427,1015,1462,1287499817000
3320,427,1022,223,1286995776000
3321,427,1022,278,1286995776000
3322,427,1022,1462,1286995776000
3323,427,1022,1474,1286995776000
3324,427,1026,1462,1286994448000
3325,427,1039,1462,1286897314000
3326,427,1044,1462,1286874057000
3327,427,1046,1286,1286828730000
3328,427,1046,1462,1286828730000
3329,427,1046,1480,1286828730000
3330,427,1048,1462,1286816110000
3331,427,1053,1462,1286781235000
3332,427,1054,1462,1286781235000
3333,427,1055,1462,1286781131000
3334,427,1055,1481,1286781131000
3335,427,1060,1462,1286739371000
3336,427,1060,1488,1286739371000
3337,427,1064,1462,1286701756000
3338,427,1071,1462,1286564524000
3339,427,1073,1462,1286541508000
3340,427,1074,1462,1286540333000
3341,427,1074,1490,1286540333000
3342,427,1081,1462,1286514416000
3343,427,1085,1456,1286474071000
3344,427,1085,1462,1286474071000
3345,427,1086,1462,1286472830000
3346,427,1086,1492,1286472830000
3347,427,1087,1462,1286472797000
3348,427,1096,1462,1286423116000
3349,485,649,221,1281442693000
3350,485,649,456,1281442693000
3351,485,649,533,1281442693000
3352,485,649,878,1281442693000
3353,485,649,879,1281442693000
3354,485,1102,533,1289159028000
3355,485,1102,1054,1289159028000
3356,485,1102,1498,1289159028000
3357,485,1102,1499,1289159028000
3358,485,1102,1500,1289159028000
3359,485,1102,1501,1289159028000
3360,485,1102,1502,1289159028000
3361,485,1103,1503,1289158904000
3362,485,1103,1504,1289158904000
3363,485,1103,1505,1289158904000
3364,485,1103,1506,1289158904000
3365,485,1103,1507,1289158904000
3366,485,1104,348,1289140252000
3367,485,1104,1508,1289140252000
3368,485,1104,1509,1289140252000
3369,485,1104,1510,1289140252000
3370,485,1104,1511,1289140252000
3371,485,1105,348,1289140237000
3372,485,1105,1508,1289140237000
3373,485,1105,1509,1289140237000
3374,485,1105,1510,1289140237000
3375,485,1105,1511,1289140237000
3376,485,1107,348,1289140197000
3377,485,1107,1508,1289140197000
3378,485,1107,1509,1289140197000
3379,485,1107,1510,1289140197000
3380,485,1107,1511,1289140197000
3381,485,1108,146,1289054823000
3382,485,1108,161,1289054823000
3383,485,1108,234,1289054823000
3384,485,1108,278,1289054823000
3385,485,1108,400,1289054823000
3386,485,1108,447,1289054823000
3387,485,1108,868,1289054823000
3388,485,1108,1048,1289054823000
3389,485,1108,1512,1289054823000
3390,485,1108,1513,1289054823000
3391,485,1108,1514,1289054823000
3392,485,1108,1515,1289054823000
3393,485,1109,97,1289054652000
3394,485,1109,1516,1289054652000
3395,485,1110,4,1289054593000
3396,485,1110,632,1289054593000
3397,485,1110,1115,1289054593000
3398,485,1110,1517,1289054593000
3399,485,1110,1518,1289054593000
3400,485,1110,1519,1289054593000
3401,485,1110,1520,1289054593000
3402,485,1110,1521,1289054593000
3403,485,1111,1516,1288976860000
3404,485,1111,1522,1288976860000
3405,485,1112,68,1288969627000
3406,485,1112,298,1288969627000
3407,485,1112,1523,1288969627000
3408,485,1113,400,1288832063000
3409,485,1113,451,1288832063000
3410,485,1113,456,1288832063000
3411,485,1113,533,1288832063000
3412,485,1113,1524,1288832063000
3413,485,1113,1525,1288832063000
3414,485,1114,1526,1288447417000
3415,485,1115,301,1287506363000
3416,485,1115,423,1287506363000
3417,485,1115,534,1287506363000
3418,485,1115,910,1287506363000
3419,485,1115,1018,1287506363000
3420,485,1115,1527,1287506363000
3421,485,1115,1528,1287506363000
3422,485,1115,1529,1287506363000
3423,485,1116,447,1287178560000
3424,485,1116,632,1287178560000
3425,485,1116,852,1287178560000
3426,485,1116,1530,1287178560000
3427,485,1116,1531,1287178560000
3428,485,1116,1532,1287178560000
3429,485,1116,1533,1287178560000
3430,485,1116,1534,1287178560000
3431,485,1116,1535,1287178560000
3432,485,1117,508,1287173887000
3433,485,1117,1536,1287173887000
3434,485,1117,1537,1287173887000
3435,485,1117,1538,1287173887000
3436,485,1118,68,1286804387000
3437,485,1118,290,1286804387000
3438,485,1118,1539,1286804387000
3439,485,1119,383,1286801023000
3440,485,1119,546,1286801023000
3441,485,1120,852,1286656015000
3442,485,1120,1066,1286656015000
3443,485,1120,1535,1286656015000
3444,485,1120,1540,1286656015000
3445,485,1120,1541,1286656015000
3446,485,1120,1542,1286656015000
3447,485,1121,263,1286410652000
3448,485,1121,400,1286410652000
3449,485,1121,447,1286410652000
3450,485,1121,852,1286410652000
3451,485,1121,1541,1286410652000
3452,485,1121,1543,1286410652000
3453,485,1121,1544,1286410652000
3454,485,1121,1545,1286410652000
3455,485,1122,537,1286382624000
3456,485,1122,940,1286382624000
3457,485,1122,1048,1286382624000
3458,485,1122,1260,1286382624000
3459,485,1122,1546,1286382624000
3460,485,1122,1547,1286382624000
3461,485,1122,1548,1286382624000
3462,485,1122,1549,1286382624000
3463,485,1122,1550,1286382624000
3464,485,1123,206,1286381860000
3465,485,1123,211,1286381860000
3466,485,1123,1551,1286381860000
3467,485,1123,1552,1286381860000
3468,485,1125,1081,1286163721000
3469,485,1125,1503,1286163721000
3470,485,1125,1507,1286163721000
3471,485,1126,207,1285612057000
3472,485,1126,1526,1285612057000
3473,485,1126,1553,1285612057000
3474,485,1127,1516,1284753693000
3475,485,1127,1522,1284753693000
3476,485,1129,4,1284146100000
3477,485,1129,533,1284146100000
3478,485,1129,852,1284146100000
3479,485,1129,1517,1284146100000
3480,485,1129,1556,1284146100000
3481,485,1130,538,1284141161000
3482,485,1130,544,1284141161000
3483,485,1130,1329,1284141161000
3484,485,1130,1557,1284141161000
3485,485,1130,1558,1284141161000
3486,485,1130,1559,1284141161000
3487,485,1130,1560,1284141161000
3488,485,1131,23,1284042352000
3489,485,1131,211,1284042352000
3490,485,1132,1561,1283992825000
3491,485,1132,1562,1283992825000
3492,485,1134,1526,1283952165000
3493,485,1135,1526,1283951574000
3494,485,1136,147,1283357064000
3495,485,1136,206,1283357064000
3496,485,1136,400,1283357064000
3497,485,1136,423,1283357064000
3498,485,1136,513,1283357064000
3499,485,1136,754,1283357064000
3500,485,1136,1563,1283357064000
3501,485,1136,1564,1283357064000
3502,485,1137,147,1283357047000
3503,485,1137,206,1283357047000
3504,485,1137,400,1283357047000
3505,485,1137,423,1283357047000
3506,485,1137,513,1283357047000
3507,485,1137,754,1283357047000
3508,485,1137,1563,1283357047000
3509,485,1137,1564,1283357047000
3510,485,1138,228,1283195103000
3511,485,1138,1216,1283195103000
3512,485,1138,1526,1283195103000
3513,485,1138,1565,1283195103000
3514,485,1139,206,1282957083000
3515,485,1139,460,1282957083000
3516,485,1139,556,1282957083000
3517,485,1139,1566,1282957083000
3518,485,1139,1567,1282957083000
3519,485,1139,1568,1282957083000
3520,485,1140,852,1282944618000
3521,485,1140,1540,1282944618000
3522,485,1141,221,1282846658000
3523,485,1141,456,1282846658000
3524,485,1141,1569,1282846658000
3525,485,1142,1516,1282825526000
3526,485,1142,1522,1282825526000
3527,485,1142,1570,1282825526000
3528,485,1144,321,1281984181000
3529,485,1144,499,1281984181000
3530,485,1144,1536,1281984181000
3531,485,1144,1572,1281984181000
3532,485,1144,1573,1281984181000
3533,485,1145,68,1281880256000
3534,485,1145,292,1281880256000
3535,485,1145,1543,1281880256000
3536,485,1145,1574,1281880256000
3537,485,1146,1508,1281793864000
3538,485,1146,1509,1281793864000
3539,485,1146,1510,1281793864000
3540,485,1146,1575,1281793864000
3541,485,1146,1576,1281793864000
3542,485,1147,1508,1281793775000
3543,485,1147,1509,1281793775000
3544,485,1147,1510,1281793775000
3545,485,1147,1577,1281793775000
3546,485,1147,1578,1281793775000
3547,485,1148,1508,1281793741000
3548,485,1148,1509,1281793741000
3549,485,1148,1510,1281793741000
3550,485,1148,1511,1281793741000
3551,485,1148,1579,1281793741000
3552,485,1149,1235,1281793702000
3553,485,1149,1508,1281793702000
3554,485,1149,1509,1281793702000
3555,485,1149,1510,1281793702000
3556,485,1149,1511,1281793702000
3557,485,1151,1503,1281127820000
3558,485,1151,1507,1281127820000
3559,485,1152,1079,1281102876000
3560,485,1152,1582,1281102876000
3561,485,1153,78,1281019066000
3562,485,1153,88,1281019066000
3563,485,1153,290,1281019066000
3564,485,1153,533,1281019066000
3565,485,1155,357,1280932779000
3566,485,1155,912,1280932779000
3567,485,1156,537,1280785731000
3568,485,1156,1583,1280785731000
3569,485,1157,1584,1280755184000
3570,485,1157,1585,1280755184000
3571,485,1157,1586,1280755184000
3572,485,1157,1587,1280755184000
3573,485,1157,1588,1280755184000
3574,485,1157,1589,1280755184000
3575,485,1158,140,1280494366000
3576,485,1158,143,1280494366000
3577,485,1158,533,1280494366000
3578,485,1158,878,1280494366000
3579,485,1158,917,1280494366000
3580,485,1159,159,1280430573000
3581,485,1159,339,1280430573000
3582,485,1159,357,1280430573000
3583,485,1160,207,1280145672000
3584,485,1160,1517,1280145672000
3585,485,1160,1553,1280145672000
3586,485,1160,1590,1280145672000
3587,485,1161,207,1280111308000
3588,485,1161,499,1280111308000
3589,485,1161,1518,1280111308000
3590,485,1161,1591,1280111308000
3591,485,1162,119,1280075731000
3592,485,1162,339,1280075731000
3593,485,1162,559,1280075731000
3594,485,1162,625,1280075731000
3595,485,1162,670,1280075731000
3596,485,1162,683,1280075731000
3597,485,1162,718,1280075731000
3598,485,1162,980,1280075731000
3599,485,1163,145,1280060853000
3600,485,1163,763,1280060853000
3601,485,1163,1246,1280060853000
3602,485,1163,1556,1280060853000
3603,485,1163,1592,1280060853000
3604,485,1163,1593,1280060853000
3605,485,1164,16,1280019047000
3606,485,1164,68,1280019047000
3607,485,1164,278,1280019047000
3608,485,1164,549,1280019047000
3609,485,1165,309,1279938735000
3610,485,1165,533,1279938735000
3611,485,1165,852,1279938735000
3612,485,1165,1151,1279938735000
3613,485,1165,1540,1279938735000
3614,485,1165,1594,1279938735000
3615,485,1165,1595,1279938735000
3616,485,1166,893,1279932512000
3617,485,1166,1312,1279932512000
3618,485,1166,1595,1279932512000
3619,485,1166,1596,1279932512000
3620,485,1166,1597,1279932512000
3621,485,1167,533,1279932405000
3622,485,1167,919,1279932405000
3623,485,1167,1154,1279932405000
3624,485,1167,1598,1279932405000
3625,485,1167,1599,1279932405000
3626,485,1169,878,1279893482000
3627,485,1169,917,1279893482000
3628,485,1170,465,1279892466000
3629,485,1170,888,1279892466000
3630,485,1170,1073,1279892466000
